City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,bandon,51.7469,-8.7425,15.77,98,34,2.01,IE,1691542974
283,sitka,57.0531,-135.33,14.94,82,100,2.06,US,1691542904
284,cannonvale,-20.2833,148.7,19.66,71,98,8.32,AU,1691543323
285,harper,4.375,-7.7169,24.19,88,100,6.21,LR,1691543323
286,yeppoon,-23.1333,150.7333,20.88,68,5,6.92,AU,1691543323
287,eyl,7.9803,49.8164,24.49,73,55,10.59,SO,1691543188
288,al-hamdaniya,36.2715,43.3737,34.4,18,0,4.84,IQ,1691543324
289,dhuusamarreeb,5.535,46.3861,22.57,76,52,8.74,SO,1691542949
290,tobelo,1.7284,128.0095,28.7,66,90,3.26,ID,1691543324
291,ibarreta,-25.2144,-59.8585,16.12,78,87,2.94,AR,1691543324
292,ulaangom,49.9811,92.0667,17.06,86,100,2.17,MN,1691543324
293,sos'va,59.1766,61.8558,14.82,85,94,2.2,RU,1691543324
294,souillac,-20.5167,57.5167,21.03,72,0,4.09,MU,1691543324
295,itoman,26.1247,127.6694,29.01,86,75,4.63,JP,1691542916
296,khor,47.8861,134.9464,19.83,84,99,2.0,RU,1691543325
297,alnashi,56.1874,52.4792,14.53,94,68,2.49,RU,1691543325
298,masina,-4.3836,15.3914,23.43,61,2,2.42,CD,1691542936
299,ghat,24.9647,10.1728,32.07,25,6,3.88,LY,1691542933
300,saldanha,-33.0117,17.9442,9.03,83,0,4.81,ZA,1691542938
301,paulden,34.8856,-112.4682,32.82,32,4,4.92,US,1691543325
302,cruzeiro do sul,-29.5128,-51.9853,17.27,74,100,1.58,BR,1691543325
303,howard springs,-12.497,131.047,27.12,39,78,5.54,AU,1691542971
304,colonia,50.9333,6.95,16.14,89,100,3.09,DE,1691542759
305,qaqortoq,60.7167,-46.0333,4.75,90,28,1.35,GL,1691542941
306,lata,40.1629,-8.3327,21.07,86,0,0.71,PT,1691543326
307,bei'an,24.5399,109.533,28.03,82,31,1.39,CN,1691543326
308,gaspe,48.8334,-64.4819,17.12,100,100,4.63,CA,1691543326
309,tabas,33.5959,56.9244,29.86,21,85,1.79,IR,1691542953
310,kenitra,34.261,-6.5802,24.42,91,76,1.05,MA,1691543326
311,nagqu,31.5,92.0,8.11,73,7,1.74,CN,1691542973
312,ust-tsilma,65.441,52.1498,9.9,78,21,0.58,RU,1691543327
313,al mindak,20.1588,41.2834,22.38,20,13,1.45,SA,1691543327
314,lospalos,-8.5186,127.0025,24.12,66,100,3.86,TL,1691543327
315,stuttgart,48.7823,9.177,16.78,77,40,1.54,DE,1691543204
316,saudarkrokur,65.7461,-19.6394,7.31,74,12,3.33,IS,1691542897
317,la paz,-16.5,-68.15,9.76,71,20,3.09,BO,1691543141
318,beaumont,30.0861,-94.1019,32.91,65,0,4.63,US,1691543328
319,maba,24.6841,113.5984,31.36,66,45,1.49,CN,1691543144
320,barra de santo antonio,-9.4047,-35.5072,22.6,83,78,3.5,BR,1691543219
321,tsevie,6.4261,1.2133,23.53,89,84,3.46,TG,1691543329
322,sovetskaya gavan',48.9723,140.2878,15.35,93,100,1.02,RU,1691543329
323,manaure,11.7751,-72.4445,29.84,70,42,6.43,CO,1691543329
324,al kharijah,25.4514,30.5464,32.02,28,0,6.11,EG,1691543329
325,jean-rabel,19.8533,-73.1917,29.06,74,20,5.04,HT,1691543329
326,berbera,10.4396,45.0143,33.08,36,97,13.39,SO,1691543330
327,bahia de kino,28.8333,-111.9333,39.4,46,3,5.44,MX,1691543330
328,tyukhtet,56.5389,89.3011,16.47,78,36,1.27,RU,1691543330
329,hami,42.8,93.45,30.04,30,100,4.55,CN,1691543330
330,saint-pierre,-21.3393,55.4781,19.82,64,0,3.6,RE,1691543330
331,heroica guaymas,27.9333,-110.9,39.14,47,0,7.72,MX,1691543330
332,palembang,-2.9167,104.7458,26.05,89,20,2.06,ID,1691543181
333,tura,25.5198,90.2201,23.64,97,100,2.15,IN,1691542941
334,brisas de zicatela,15.8369,-97.0419,30.29,58,40,2.06,MX,1691543331
335,tarancon,40.0085,-3.0073,25.29,43,0,3.48,ES,1691543331
336,constitucion,-35.3333,-72.4167,12.4,68,100,1.55,CL,1691543156
337,banfora,10.6333,-4.7667,22.72,92,100,1.34,BF,1691543331
338,sungai penuh,-2.0833,101.3833,20.15,89,47,0.98,ID,1691543290
339,beroroha,-21.6667,45.1667,16.84,74,21,1.16,MG,1691543331
340,taulaga,-11.0553,-171.0883,27.78,78,34,5.52,AS,1691543331
341,okhotsk,59.3833,143.3,17.64,47,0,0.81,RU,1691542957
342,veraval,20.9,70.3667,26.8,86,100,7.65,IN,1691543332
343,acapulco de juarez,16.8634,-99.8901,29.45,83,12,4.14,MX,1691542789
344,tosontsengel,48.7567,98.2839,17.14,70,100,1.8,MN,1691543270
345,al fqih ben calah,32.5009,-6.6906,32.53,24,72,3.01,MA,1691543332
346,rakops,-21.0167,24.3333,12.2,36,1,3.49,BW,1691543332
347,jasper,37.2001,-94.3502,29.45,60,20,3.6,US,1691543207
348,antofagasta,-23.65,-70.4,16.6,76,46,2.6,CL,1691543127
349,papao,-17.75,-149.55,25.82,84,100,8.14,PF,1691542962
350,kavieng,-2.5744,150.7967,28.15,77,83,5.3,PG,1691543333
351,gornopravdinsk,60.05,69.9,15.99,84,100,2.36,RU,1691543333
352,lazaro cardenas,17.9583,-102.2,29.98,80,14,4.32,MX,1691542920
353,santana,-0.0583,-51.1817,27.1,100,40,4.12,BR,1691543333
354,pangoa,-12.1167,-73.0,22.26,80,59,1.14,PE,1691543333
355,tolanaro,-25.0319,46.9987,19.04,94,40,3.09,MG,1691542953
356,paracuru,-3.41,-39.0306,27.28,83,85,5.81,BR,1691543334
357,setakamachi-takayanagi,33.15,130.4667,30.59,70,100,7.8,JP,1691543334
358,santiago del torno,-17.9833,-63.3833,20.1,55,0,1.6,BO,1691543334
359,nogliki,51.8333,143.1667,16.39,74,95,3.3,RU,1691542692
360,aleksandrovsk-sakhalinskiy,50.8975,142.1561,20.46,58,100,1.55,RU,1691543334
361,nova sintra,14.8667,-24.7167,22.75,73,6,6.41,CV,1691543334
362,aripuana,-9.1667,-60.6333,26.95,51,3,0.97,BR,1691542947
363,san jose del guaviare,2.5729,-72.6459,23.85,90,98,0.38,CO,1691542986
364,cakovec,46.3844,16.4339,11.07,72,15,1.25,HR,1691543335
365,duong dong,10.2167,103.9667,29.0,84,40,4.12,VN,1691543335
366,fortuna,40.5982,-124.1573,18.51,77,20,5.66,US,1691542950
367,kavaratti,10.5669,72.642,27.95,74,100,8.04,IN,1691542976
368,camalu,30.85,-116.0667,24.7,71,9,3.44,MX,1691543335
369,sandnessjoen,66.0217,12.6316,18.29,67,0,6.13,NO,1691542982
370,nainwa,25.7667,75.85,25.47,78,73,4.43,IN,1691543335
371,kerema,-7.9631,145.7785,25.73,71,98,2.24,PG,1691543335
372,fort st. john,56.2499,-120.8529,20.94,56,75,5.66,CA,1691543142
373,labrador city,52.9463,-66.9114,12.95,82,100,3.6,CA,1691542943
374,kiffa,16.6166,-11.4045,33.63,25,3,5.96,MR,1691543336
375,usman',52.0466,39.7288,15.02,84,0,2.3,RU,1691543336
376,chibougamau,49.9168,-74.3659,11.79,100,100,4.12,CA,1691542948
377,trinidad,-14.8333,-64.9,26.23,51,31,0.5,BO,1691543336
378,geneina,13.45,22.45,24.08,76,34,2.33,SD,1691543336
379,acarau,-2.8856,-40.12,25.78,81,100,7.34,BR,1691543140
380,sao gabriel da cachoeira,-0.1303,-67.0892,24.38,89,46,0.27,BR,1691543080
381,opuwo,-18.0607,13.84,15.18,36,5,0.78,NA,1691543337
382,toliara,-23.35,43.6667,19.17,79,2,3.15,MG,1691543337
383,la'ie,21.6477,-157.9253,30.98,68,34,3.13,US,1691543165
384,portland,45.5234,-122.6762,31.47,43,20,2.57,US,1691543134
385,lucapa,-8.4192,20.7447,19.81,39,4,1.55,AO,1691543058
386,lagunas,-5.2269,-75.6753,26.18,74,100,1.06,PE,1691543337
387,dashitou,43.3067,128.5114,21.2,81,94,1.62,CN,1691543337
388,boende,-0.2167,20.8667,21.44,96,81,0.78,CD,1691543338
389,jolo,6.05,121.0167,28.58,73,100,2.0,PH,1691543338
390,sayat,38.7839,63.8803,25.93,35,0,3.07,TM,1691543338
391,eaglehawk,-36.7333,144.25,15.32,52,100,0.89,AU,1691543338
392,millerovo,48.9226,40.3967,20.63,64,0,3.06,RU,1691543338
393,champoton,19.35,-90.7167,28.01,83,36,4.5,MX,1691543338
394,funafuti,-8.5243,179.1942,32.0,74,40,1.03,TV,1691543338
395,villa maria,-32.4075,-63.2402,7.68,78,0,2.4,AR,1691543339
396,nema,57.5067,50.5011,13.3,97,10,2.35,RU,1691543339
397,rio san juan,19.6439,-70.0763,25.09,87,65,3.46,DO,1691543339
398,canavieiras,-15.675,-38.9472,21.7,87,25,1.95,BR,1691543339
399,jilib,0.4883,42.7854,22.72,87,25,3.45,SO,1691543339
400,port moresby,-9.4431,147.1797,26.68,62,100,6.92,PG,1691543339
401,illapel,-31.6308,-71.1653,17.69,61,100,1.19,CL,1691543339
402,piripiri,-4.2733,-41.7769,26.8,40,21,2.64,BR,1691543234
403,shizuoka,34.9769,138.3831,26.84,94,75,4.12,JP,1691543137
404,nar'yan-mar,67.6713,53.087,11.02,71,28,1.59,RU,1691542930
405,punta alta,-38.8759,-62.0736,10.04,56,0,3.87,AR,1691543340
406,vlore,40.4667,19.4897,21.0,61,0,2.57,AL,1691543340
407,bodhan,18.6667,77.9,23.04,90,100,2.49,IN,1691543340
408,zaki biam,7.5167,9.6167,22.22,94,100,2.24,NG,1691543340
409,hithadhoo,-0.6,73.0833,27.32,76,57,2.72,MV,1691542785
410,ola,59.5833,151.2833,17.86,52,67,2.03,RU,1691542686
411,roberval,48.5168,-72.2324,14.25,96,100,4.42,CA,1691543341
412,happy valley-goose bay,53.3168,-60.3315,11.86,83,100,1.08,CA,1691543341
413,tarawa,1.419,172.984,30.05,70,40,2.57,KI,1691543341
414,akureyri,65.6835,-18.0878,8.96,53,0,3.6,IS,1691542659
415,xiongzhou,25.1167,114.3,30.19,71,60,1.16,CN,1691543341
416,hobyo,5.3505,48.5268,24.21,85,84,9.55,SO,1691543342
417,bechar,31.6167,-2.2167,32.44,14,96,0.93,DZ,1691543342
418,mitu,1.1983,-70.1733,22.96,92,46,0.7,CO,1691543342
419,araguaina,-7.1911,-48.2072,27.94,37,0,1.77,BR,1691543343
420,nova xavantina,-14.6667,-52.35,25.58,32,0,0.75,BR,1691543343
421,bamboo flat,11.7,92.7167,28.06,83,74,7.78,IN,1691543343
422,candido mendes,-1.4467,-45.7167,24.6,86,81,2.35,BR,1691543343
423,malabar,-33.9667,151.25,20.39,61,0,4.12,AU,1691543344
424,ayancik,41.9447,34.5861,22.61,77,0,3.71,TR,1691543344
425,cockburn town,21.4612,-71.1419,28.76,86,1,7.79,TC,1691542943
426,fale old settlement,-9.3852,-171.2468,28.09,78,35,5.46,TK,1691542958
427,ubinskoye,55.3068,79.6802,17.58,64,25,2.53,RU,1691543345
428,levuka,50.1834,-105.4011,22.85,28,75,3.09,CA,1691543345
429,salinopolis,-0.6136,-47.3561,26.25,83,77,5.37,BR,1691543054
430,mirador,-6.3708,-44.3631,26.35,46,0,1.58,BR,1691543345
431,sabang,5.8933,95.3214,28.32,76,100,6.08,ID,1691542954
432,klyuchi,52.2667,79.1667,20.06,48,65,1.37,RU,1691542910
433,ghazni,33.5536,68.4269,20.57,27,0,2.8,AF,1691543346
434,coulommiers,48.8145,3.085,18.21,75,100,2.45,FR,1691543347
435,luderitz,-26.6481,15.1594,16.2,61,0,6.47,NA,1691542884
436,senanga,-16.1167,23.2667,14.69,48,0,2.55,ZM,1691543347
437,medicine hat,50.0501,-110.6683,23.44,47,100,5.93,CA,1691543341
438,gizo,-8.103,156.8419,26.26,83,100,9.54,SB,1691542877
439,monki,53.405,22.7979,13.71,79,23,3.55,PL,1691543347
440,ukhta,63.5671,53.6835,10.93,79,30,1.83,RU,1691543347
441,panama city beach,30.1766,-85.8055,30.57,74,40,0.45,US,1691543117
442,hunchun,42.8675,130.3581,22.02,82,99,1.32,CN,1691543348
443,tsiombe,-25.3,45.4833,19.08,91,0,3.54,MG,1691542796
444,amga,60.8953,131.9608,19.8,36,55,4.54,RU,1691543187
445,angaur state,6.906,134.13,27.47,81,99,7.01,PW,1691543348
446,tarko-sale,64.9225,77.785,14.73,78,100,5.7,RU,1691543348
447,menongue,-14.6585,17.691,12.05,49,4,1.11,AO,1691543348
448,el nido,11.1858,119.3956,28.67,77,98,6.53,PH,1691543349
449,kitob,39.0843,66.8332,25.43,29,0,2.07,UZ,1691543349
450,achinsk,56.2694,90.4993,17.91,65,12,1.18,RU,1691543349
451,murghob,38.1702,73.9667,10.89,41,22,0.92,TJ,1691543349
452,mombetsu,44.3525,143.3525,24.44,82,81,1.64,JP,1691543349
453,bengkulu,-3.8004,102.2655,24.55,90,32,1.88,ID,1691542938
454,ladario,-19.0047,-57.6017,25.48,53,0,0.65,BR,1691543350
455,tukrah,32.5341,20.5791,25.8,66,0,7.29,LY,1691543350
456,alofi,-19.0595,-169.9187,26.94,89,75,4.63,NU,1691542984
457,vorkuta,67.5,64.0,9.12,69,100,3.85,RU,1691542739
458,guarapari,-20.6667,-40.4975,22.72,91,22,4.83,BR,1691543264
459,krasnokholm,51.5979,54.1567,17.13,73,0,3.2,RU,1691543350
460,arroyo,41.6096,-4.7969,25.33,39,0,0.51,ES,1691543350
461,revda,56.801,59.9303,13.79,97,0,2.15,RU,1691543351
462,tonghae,37.5439,129.1069,22.66,96,100,4.85,KR,1691543351
463,sonoita,31.85,-112.8333,35.3,30,7,6.5,MX,1691543351
464,forster,-32.1667,152.5167,17.38,63,0,0.66,AU,1691543351
465,nabire,-3.3667,135.4833,29.03,65,87,1.67,ID,1691543352
466,pala,9.3642,14.9046,21.75,96,100,1.79,TD,1691543352
467,les avirons,-21.2418,55.3394,19.03,64,0,3.6,RE,1691543352
468,codrington,-38.2667,141.9667,13.41,65,0,8.79,AU,1691542944
469,lake park,26.8003,-80.0664,30.01,80,75,2.57,US,1691543352
470,celestun,20.8667,-90.4,27.52,86,94,6.16,MX,1691542909
471,cobija,-11.0267,-68.7692,26.86,47,16,0.65,BO,1691543352
472,yengema,8.7167,-11.1667,21.18,100,100,0.72,SL,1691543353
473,sinazongwe,-17.2614,27.4618,18.31,51,0,0.73,ZM,1691543353
474,napoleon,41.3923,-84.1252,22.91,73,78,3.62,US,1691543353
475,kavalerovo,44.2661,135.0572,17.6,96,100,0.86,RU,1691543353
476,mount pearl,47.5166,-52.7813,13.25,89,100,3.6,CA,1691543353
477,pangody,65.85,74.4859,7.69,83,100,8.92,RU,1691543354
478,laguna,38.421,-121.4238,34.62,43,0,5.66,US,1691542983
479,mangai,-4.05,19.5333,22.56,80,91,1.05,CD,1691543354
480,xilin hot,43.9667,116.0333,20.57,60,4,4.02,CN,1691543354
481,esikhaleni,-28.871,31.8996,19.31,75,78,7.31,ZA,1691543354
482,lodja,-3.4833,23.4333,20.45,96,95,1.01,CD,1691542881
483,el granada,37.5027,-122.4694,27.25,79,100,7.2,US,1691542987
484,zag,46.9441,99.165,15.61,76,100,0.73,MN,1691542955
485,cole harbour,44.6724,-63.4751,19.97,93,100,8.23,CA,1691542644
486,khanu woralaksaburi,16.0617,99.8606,28.78,85,100,0.59,TH,1691543355
487,magnolia,33.2671,-93.2393,23.83,74,100,2.47,US,1691543140
488,escanaba,45.7453,-87.0646,22.17,78,0,0.0,US,1691543296
489,lensk,60.7253,114.9278,22.84,67,69,1.79,RU,1691543355
490,malyye derbety,47.9547,44.6808,27.04,52,0,3.65,RU,1691543355
491,effingham,32.3669,-81.3332,27.25,87,99,3.91,US,1691543229
492,kanggye,40.9695,126.5852,28.95,61,0,1.35,KP,1691543356
493,dudinka,69.4058,86.1778,18.68,57,94,0.74,RU,1691542974
494,colonia menno,-22.3667,-59.8167,24.32,57,100,4.95,PY,1691543356
495,paradip garh,20.3167,86.6167,27.77,73,100,3.54,IN,1691543221
496,colonel hill,22.7667,-74.2167,29.44,77,12,6.98,BS,1691543356
497,mahajanga,-15.7167,46.3167,21.22,78,0,4.23,MG,1691543341
498,pacific grove,36.6177,-121.9166,21.33,80,60,2.68,US,1691542907
499,caibarien,22.5206,-79.4669,30.62,83,3,6.62,CU,1691543357
500,kudahuvadhoo,2.6708,72.8944,27.2,75,96,2.48,MV,1691543178
501,mariehamn,60.0973,19.9348,14.92,82,0,8.75,AX,1691542989
502,scarborough,54.2797,-0.4044,12.03,82,100,1.34,GB,1691543357
503,skelleftea,64.7507,20.9528,15.2,100,0,4.12,SE,1691543357
504,petrosino,37.7077,12.4999,22.14,70,0,0.93,IT,1691543358
505,jogeva,58.7467,26.3939,12.16,97,0,2.0,EE,1691543358
506,nuuk,64.1835,-51.7216,4.93,93,91,2.68,GL,1691542705
507,oguta,5.7089,6.8103,22.74,95,100,1.38,NG,1691543358
508,taltal,-25.4,-70.4833,17.37,68,7,2.28,CL,1691543358
509,farasan,16.7022,42.1183,31.33,70,34,4.7,SA,1691543359
510,uglich,57.5275,38.3317,18.24,96,64,0.92,RU,1691543359
511,illizi,26.4833,8.4667,32.42,22,31,6.02,DZ,1691543359
512,porto novo,6.4965,2.6036,24.11,90,85,3.24,BJ,1691542964
513,newman,37.3138,-121.0208,35.16,44,0,1.34,US,1691542909
514,taupo,-38.6833,176.0833,9.28,53,91,4.02,NZ,1691543359
515,kailua-kona,19.6406,-155.9956,29.57,78,6,2.68,US,1691542952
516,nahiyat al fuhud,30.9697,46.7228,35.71,14,0,5.0,IQ,1691543360
517,abepura,-2.6333,140.5833,30.45,51,20,1.54,ID,1691543360
518,katsuren-haebaru,26.3369,127.8719,29.01,89,75,7.2,JP,1691543189
519,koysinceq,36.0821,44.6278,31.97,25,0,5.34,IQ,1691543360
520,thunder bay,48.4001,-89.3168,20.99,73,100,4.12,CA,1691542825
521,zeytinburnu,40.9944,28.9042,22.51,68,40,7.72,TR,1691543360
522,kitimat,54.0524,-128.6534,18.16,28,100,2.68,CA,1691543360
523,krasnyy chikoy,50.3643,108.7512,16.94,92,100,1.65,RU,1691543360
524,kalmunai,7.4167,81.8167,26.65,75,100,1.68,LK,1691543361
525,fortaleza,-3.7227,-38.5247,27.34,78,40,6.69,BR,1691543121
526,noumea,-22.2763,166.4572,22.99,52,18,3.57,NC,1691543324
527,zambrow,52.9855,22.2432,11.05,76,36,3.51,PL,1691543361
528,havre,49.5833,0.3333,16.78,94,100,6.69,FR,1691542970
529,khurja,28.25,77.85,27.45,76,100,3.47,IN,1691543361
530,igrim,63.1906,64.4162,13.84,80,100,2.82,RU,1691543361
531,mangrol,21.1167,70.1167,26.89,84,100,7.78,IN,1691543362
532,nizhneangarsk,55.7833,109.55,17.63,62,100,1.1,RU,1691543362
533,labytnangi,66.6572,66.4183,12.93,70,100,1.36,RU,1691543362
534,natal,-5.795,-35.2094,24.36,88,40,3.09,BR,1691543305
535,olyokminsk,60.3736,120.4264,23.66,48,100,2.73,RU,1691543362
536,arno,60.1167,18.6333,14.32,74,0,8.45,SE,1691542937
537,chandia,23.65,80.7,23.59,87,72,2.9,IN,1691543362
538,leeds,53.7964,-1.5477,12.96,84,0,4.12,GB,1691543363
539,queenstown,-31.8976,26.8753,10.36,77,100,2.42,ZA,1691542867
540,severo-yeniseyskiy,60.3725,93.0408,13.9,87,6,1.6,RU,1691543363
541,vila velha,-20.3297,-40.2925,22.97,89,40,6.69,BR,1691542943
542,santa cruz de yojoa,14.9833,-87.9,23.0,96,100,1.09,HN,1691543363
543,kisangani,0.5167,25.2,21.06,99,55,0.1,CD,1691543100
544,visby,57.6409,18.296,12.81,87,20,4.63,SE,1691543363
545,palmer,42.1584,-72.3287,21.78,81,75,4.12,US,1691543364
546,trairi,-3.2778,-39.2689,25.67,83,100,5.7,BR,1691542947
547,crane,31.3974,-102.3501,37.59,22,15,7.16,US,1691542883
548,dompu,-8.5356,118.4622,26.96,63,17,2.4,ID,1691543364
549,vicam,27.6333,-110.2833,36.85,35,5,6.13,MX,1691543364
550,qarazhal,48.0078,70.7903,22.49,53,20,2.2,KZ,1691543279
551,ende,-8.8432,121.6623,27.35,52,39,1.38,ID,1691543364
552,zaraza,9.3503,-65.3245,25.2,90,6,1.29,VE,1691543364
553,abqaiq,25.9371,49.6776,32.69,27,0,3.32,SA,1691543365
554,north bondi,-33.8824,151.2769,20.49,63,0,4.12,AU,1691543365
555,aldinga beach,-35.2793,138.4604,18.75,53,11,8.84,AU,1691543365
556,anton lizardo,19.05,-95.9833,30.12,81,0,4.23,MX,1691543365
557,ad dabbah,18.05,30.95,34.76,35,6,4.79,SD,1691543366
558,prokop'yevsk,53.9059,86.719,15.43,82,100,0.98,RU,1691543366
559,prince rupert,54.3161,-130.3201,15.05,94,100,3.6,CA,1691542872
560,odienne,9.51,-7.5692,21.78,96,100,1.32,CI,1691543366
561,kourou,5.1552,-52.6478,27.03,85,71,3.7,GF,1691542817
562,klaksvik,62.2266,-6.589,8.51,85,91,14.84,FO,1691542896
563,aktobe,50.2797,57.2072,16.05,88,0,2.0,KZ,1691543367
564,tralee,52.2704,-9.7026,15.81,98,98,2.16,IE,1691542986
565,waltershausen,50.9,10.5667,13.8,93,100,3.79,DE,1691543367
